None,ticker,date,closeadj
92,ZTS,2021-03-04,143.608
93,ZTS,2021-03-03,148.913
94,ZTS,2021-03-02,156.622
95,ZTS,2021-03-01,157.26
96,ZTS,2021-02-26,154.817
97,ZTS,2021-02-25,156.054
98,ZTS,2021-02-24,158.617
99,ZTS,2021-02-23,159.085
100,ZTS,2021-02-22,159.724
101,ZTS,2021-02-19,159.564
102,ZTS,2021-02-18,167.492
103,ZTS,2021-02-17,168.44
104,ZTS,2021-02-16,165.867
105,ZTS,2021-02-12,166.256
106,ZTS,2021-02-11,163.992
107,ZTS,2021-02-10,160.182
108,ZTS,2021-02-09,159.394
109,ZTS,2021-02-08,159.584
110,ZTS,2021-02-05,158.846
111,ZTS,2021-02-04,156.702
112,ZTS,2021-02-03,154.807
113,ZTS,2021-02-02,156.961
114,ZTS,2021-02-01,155.156
115,ZTS,2021-01-29,153.83
116,ZTS,2021-01-28,156.103
117,ZTS,2021-01-27,152.733
118,ZTS,2021-01-26,159.275
119,ZTS,2021-01-25,160.9
120,ZTS,2021-01-22,162.885
121,ZTS,2021-01-21,164.012
122,ZTS,2021-01-20,162.915
123,ZTS,2021-01-19,162.127
124,ZTS,2021-01-15,160.872
125,ZION,2021-07-15,51.67
126,ZION,2021-07-14,51.36
127,ZION,2021-07-13,51.41
128,ZION,2021-07-12,52.59
129,ZION,2021-07-09,52.29
130,ZION,2021-07-08,49.84
131,ZION,2021-07-07,51.31
132,ZION,2021-07-06,51.72
133,ZION,2021-07-02,53.26
134,ZION,2021-07-01,53.82
135,ZION,2021-06-30,52.86
136,ZION,2021-06-29,52.7
137,ZION,2021-06-28,53.45
138,ZION,2021-06-25,55.48
139,ZION,2021-06-24,54.21
140,ZION,2021-06-23,53.14
141,ZION,2021-06-22,52.82
142,ZION,2021-06-21,52.68
143,ZION,2021-06-18,50.3
144,ZION,2021-06-17,51.62
145,ZION,2021-06-16,55.13
146,ZION,2021-06-15,54.52
147,ZION,2021-06-14,54.02
148,ZION,2021-06-11,55.27
149,ZION,2021-06-10,55.08
150,ZION,2021-06-09,56.62
151,ZION,2021-06-08,57.8
152,ZION,2021-06-07,57.81
153,ZION,2021-06-04,58.13
154,ZION,2021-06-03,58.29
155,ZION,2021-06-02,58.18
156,ZION,2021-06-01,58.13
157,ZION,2021-05-28,57.88
158,ZION,2021-05-27,57.87
159,ZION,2021-05-26,56.72
160,ZION,2021-05-25,56.02
161,ZION,2021-05-24,57.53
162,ZION,2021-05-21,58.1
163,ZION,2021-05-20,57.04
164,ZION,2021-05-19,57.42
165,ZION,2021-05-18,58.25
166,ZION,2021-05-17,60.27
167,ZION,2021-05-14,60.2
168,ZION,2021-05-13,59.08
169,ZION,2021-05-12,57.15
170,ZION,2021-05-11,58.194
171,ZION,2021-05-10,58.572
172,ZION,2021-05-07,58.919
173,ZION,2021-05-06,58.83
174,ZION,2021-05-05,57.876
175,ZION,2021-05-04,57.031
176,ZION,2021-05-03,55.505
177,ZION,2021-04-30,55.47
178,ZION,2021-04-29,56.027
179,ZION,2021-04-28,54.923
180,ZION,2021-04-27,54.824
181,ZION,2021-04-26,54.287
182,ZION,2021-04-23,53.949
183,ZION,2021-04-22,52.244
184,ZION,2021-04-21,53.333
185,ZION,2021-04-20,52.04
186,ZION,2021-04-19,55.669
187,ZION,2021-04-16,55.788
188,ZION,2021-04-15,55.48
189,ZION,2021-04-14,55.907
190,ZION,2021-04-13,55.202
191,ZION,2021-04-12,56.245
192,ZION,2021-04-09,55.604
193,ZION,2021-04-08,54.675
194,ZION,2021-04-07,55.221
195,ZION,2021-04-06,55.102
196,ZION,2021-04-05,55.003
197,ZION,2021-04-01,55.082
198,ZION,2021-03-31,54.635
199,ZION,2021-03-30,55.579
200,ZION,2021-03-29,53.571
201,ZION,2021-03-26,55.52
202,ZION,2021-03-25,54.416
203,ZION,2021-03-24,52.696
204,ZION,2021-03-23,53.263
205,ZION,2021-03-22,54.953
206,ZION,2021-03-19,56.116
207,ZION,2021-03-18,56.961
208,ZION,2021-03-17,56.414
209,ZION,2021-03-16,56.066
210,ZION,2021-03-15,57.379
211,ZION,2021-03-12,58.711
212,ZION,2021-03-11,57.15
213,ZION,2021-03-10,57.299
214,ZION,2021-03-09,56.116
215,ZION,2021-03-08,57.279
216,ZION,2021-03-05,55.46
217,ZION,2021-03-04,53.641
218,ZION,2021-03-03,53.919
219,ZION,2021-03-02,53.919
220,ZION,2021-03-01,54.466
221,ZION,2021-02-26,52.856
222,ZION,2021-02-25,54.247
223,ZION,2021-02-24,56.444
224,ZION,2021-02-23,53.85
225,ZION,2021-02-22,53.044
226,ZION,2021-02-19,51.394
227,ZION,2021-02-18,49.734
228,ZION,2021-02-17,50.341
229,ZION,2021-02-16,50.656
230,ZION,2021-02-12,48.958
231,ZION,2021-02-11,48.296
232,ZION,2021-02-10,48.958
233,ZION,2021-02-09,48.968
234,ZION,2021-02-08,48.04
235,ZION,2021-02-05,47.131
236,ZION,2021-02-04,47.615
237,ZION,2021-02-03,45.453
238,ZION,2021-02-02,45.225
239,ZION,2021-02-01,44.139
240,ZION,2021-01-29,43.586
241,ZION,2021-01-28,44.603
242,ZION,2021-01-27,43.26
243,ZION,2021-01-26,45.472
244,ZION,2021-01-25,46.618
245,ZION,2021-01-22,47.516
246,ZION,2021-01-21,46.796
247,ZION,2021-01-20,47.694
248,ZION,2021-01-19,48.711
249,ZION,2021-01-15,48.524
250,ZBRA,2021-07-15,522.62
251,ZBRA,2021-07-14,530.14
252,ZBRA,2021-07-13,533.62
253,ZBRA,2021-07-12,548.1
254,ZBRA,2021-07-09,547.73
255,ZBRA,2021-07-08,539.84
256,ZBRA,2021-07-07,546.65
257,ZBRA,2021-07-06,544.35
258,ZBRA,2021-07-02,539.94
259,ZBRA,2021-07-01,532.02
260,ZBRA,2021-06-30,529.49
261,ZBRA,2021-06-29,536.06
262,ZBRA,2021-06-28,527.13
263,ZBRA,2021-06-25,510.65
264,ZBRA,2021-06-24,510.39
265,ZBRA,2021-06-23,502.88
266,ZBRA,2021-06-22,506.44
267,ZBRA,2021-06-21,504.13
268,ZBRA,2021-06-18,493.43
269,ZBRA,2021-06-17,502.09
270,ZBRA,2021-06-16,506.7
271,ZBRA,2021-06-15,506.1
272,ZBRA,2021-06-14,509.92
273,ZBRA,2021-06-11,508.48
274,ZBRA,2021-06-10,508.63
275,ZBRA,2021-06-09,505.35
276,ZBRA,2021-06-08,505.57
277,ZBRA,2021-06-07,506.18
278,ZBRA,2021-06-04,516.57
279,ZBRA,2021-06-03,506.04
280,ZBRA,2021-06-02,504.77
281,ZBRA,2021-06-01,502.92
282,ZBRA,2021-05-28,497.05
283,ZBRA,2021-05-27,498.1
284,ZBRA,2021-05-26,501.33
285,ZBRA,2021-05-25,501.92
286,ZBRA,2021-05-24,501.62
287,ZBRA,2021-05-21,494.33
288,ZBRA,2021-05-20,493.88
289,ZBRA,2021-05-19,484.72
290,ZBRA,2021-05-18,477.55
291,ZBRA,2021-05-17,482.01
292,ZBRA,2021-05-14,486.73
293,ZBRA,2021-05-13,471.97
294,ZBRA,2021-05-12,464.39
295,ZBRA,2021-05-11,485.67
296,ZBRA,2021-05-10,484.04
297,ZBRA,2021-05-07,488.58
298,ZBRA,2021-05-06,471.41
299,ZBRA,2021-05-05,482.42
300,ZBRA,2021-05-04,470.62
301,ZBRA,2021-05-03,479.05
302,ZBRA,2021-04-30,487.74
303,ZBRA,2021-04-29,496.63
304,ZBRA,2021-04-28,496.6
305,ZBRA,2021-04-27,501.75
306,ZBRA,2021-04-26,498.5
307,ZBRA,2021-04-23,497.41
308,ZBRA,2021-04-22,487.35
309,ZBRA,2021-04-21,491.37
310,ZBRA,2021-04-20,499.56
311,ZBRA,2021-04-19,509.63
312,ZBRA,2021-04-16,513.49
313,ZBRA,2021-04-15,507.85
314,ZBRA,2021-04-14,500.65
315,ZBRA,2021-04-13,504.56
316,ZBRA,2021-04-12,505.5
317,ZBRA,2021-04-09,507.51
318,ZBRA,2021-04-08,502.9
319,ZBRA,2021-04-07,485.31
320,ZBRA,2021-04-06,491.16
321,ZBRA,2021-04-05,492.8
322,ZBRA,2021-04-01,491.78
323,ZBRA,2021-03-31,485.18
324,ZBRA,2021-03-30,474.83
325,ZBRA,2021-03-29,467.07
326,ZBRA,2021-03-26,476.96
327,ZBRA,2021-03-25,461.26
328,ZBRA,2021-03-24,463.81
329,ZBRA,2021-03-23,462.65
330,ZBRA,2021-03-22,463.77
331,ZBRA,2021-03-19,459.95
332,ZBRA,2021-03-18,461.11
333,ZBRA,2021-03-17,473.28
334,ZBRA,2021-03-16,473.9
335,ZBRA,2021-03-15,478.11
336,ZBRA,2021-03-12,472.85
337,ZBRA,2021-03-11,480.75
338,ZBRA,2021-03-10,470.51
339,ZBRA,2021-03-09,468.35
340,ZBRA,2021-03-08,460.64
341,ZBRA,2021-03-05,478.15
342,ZBRA,2021-03-04,479.64
343,ZBRA,2021-03-03,489.55
344,ZBRA,2021-03-02,501.62
345,ZBRA,2021-03-01,511.48
346,ZBRA,2021-02-26,499.43
347,ZBRA,2021-02-25,497.62
348,ZBRA,2021-02-24,512.69
349,ZBRA,2021-02-23,498.02
350,ZBRA,2021-02-22,488.31
351,ZBRA,2021-02-19,490.94
352,ZBRA,2021-02-18,477.65
353,ZBRA,2021-02-17,479.58
354,ZBRA,2021-02-16,486.01
355,ZBRA,2021-02-12,477.74
356,ZBRA,2021-02-11,470.08
357,ZBRA,2021-02-10,427.47
358,ZBRA,2021-02-09,425.27
359,ZBRA,2021-02-08,420.31
360,ZBRA,2021-02-05,407.11
361,ZBRA,2021-02-04,407.34
362,ZBRA,2021-02-03,403.69
363,ZBRA,2021-02-02,405.19
364,ZBRA,2021-02-01,397.33
365,ZBRA,2021-01-29,387.83
366,ZBRA,2021-01-28,393.03
367,ZBRA,2021-01-27,391.36
368,ZBRA,2021-01-26,395.16
369,ZBRA,2021-01-25,402.63
370,ZBRA,2021-01-22,408.84
371,ZBRA,2021-01-21,406.2
372,ZBRA,2021-01-20,406.55
373,ZBRA,2021-01-19,405.84
374,ZBRA,2021-01-15,409.22
375,ZBH,2021-07-15,153.1
376,ZBH,2021-07-14,155.58
377,ZBH,2021-07-13,157.04
378,ZBH,2021-07-12,159.76
379,ZBH,2021-07-09,159.31
380,ZBH,2021-07-08,159.26
381,ZBH,2021-07-07,161.1
382,ZBH,2021-07-06,162.78
383,ZBH,2021-07-02,163.52
384,ZBH,2021-07-01,163.14
385,ZBH,2021-06-30,160.82
386,ZBH,2021-06-29,161.18
387,ZBH,2021-06-28,163.7
388,ZBH,2021-06-25,165.85
389,ZBH,2021-06-24,164.152
390,ZBH,2021-06-23,164.232
391,ZBH,2021-06-22,166.14
392,ZBH,2021-06-21,163.244
393,ZBH,2021-06-18,158.281
394,ZBH,2021-06-17,160.158
395,ZBH,2021-06-16,157.802
396,ZBH,2021-06-15,158.111
397,ZBH,2021-06-14,157.322
398,ZBH,2021-06-11,158.051
399,ZBH,2021-06-10,159.03
400,ZBH,2021-06-09,157.991
401,ZBH,2021-06-08,157.312
402,ZBH,2021-06-07,157.672
403,ZBH,2021-06-04,158.9
404,ZBH,2021-06-03,159.709
405,ZBH,2021-06-02,160.827
406,ZBH,2021-06-01,165.98
407,ZBH,2021-05-28,168.087
408,ZBH,2021-05-27,167.388
409,ZBH,2021-05-26,163.943
410,ZBH,2021-05-25,167.518
411,ZBH,2021-05-24,167.617
412,ZBH,2021-05-21,167.078
413,ZBH,2021-05-20,166.689
414,ZBH,2021-05-19,165.52
415,ZBH,2021-05-18,166.299
416,ZBH,2021-05-17,165.57
417,ZBH,2021-05-14,167.028
418,ZBH,2021-05-13,165.391
419,ZBH,2021-05-12,163.533
420,ZBH,2021-05-11,167.308
421,ZBH,2021-05-10,171.702
422,ZBH,2021-05-07,172.241
423,ZBH,2021-05-06,172.98
424,ZBH,2021-05-05,173.299
425,ZBH,2021-05-04,172.68
426,ZBH,2021-05-03,177.683
427,ZBH,2021-04-30,176.904
428,ZBH,2021-04-29,178.352
429,ZBH,2021-04-28,178.242
430,ZBH,2021-04-27,176.095
431,ZBH,2021-04-26,175.466
432,ZBH,2021-04-23,177.363
433,ZBH,2021-04-22,177.124
434,ZBH,2021-04-21,176.395
435,ZBH,2021-04-20,173.559
436,ZBH,2021-04-19,172.281
437,ZBH,2021-04-16,171.632
438,ZBH,2021-04-15,171.512
439,ZBH,2021-04-14,168.067
440,ZBH,2021-04-13,168.227
441,ZBH,2021-04-12,168.087
442,ZBH,2021-04-09,169.235
443,ZBH,2021-04-08,164.302
444,ZBH,2021-04-07,162.515
445,ZBH,2021-04-06,163.274
446,ZBH,2021-04-05,162.465
447,ZBH,2021-04-01,159.769
448,ZBH,2021-03-31,159.849
449,ZBH,2021-03-30,160.987
450,ZBH,2021-03-29,159.978
451,ZBH,2021-03-26,161.087
452,ZBH,2021-03-25,157.418
453,ZBH,2021-03-24,156.989
454,ZBH,2021-03-23,155.683
455,ZBH,2021-03-22,159.771
456,ZBH,2021-03-19,159.691
457,ZBH,2021-03-18,158.425
458,ZBH,2021-03-17,160.05
459,ZBH,2021-03-16,159.781
460,ZBH,2021-03-15,160.997
461,ZBH,2021-03-12,162.682
462,ZBH,2021-03-11,159.831
463,ZBH,2021-03-10,159.92
464,ZBH,2021-03-09,156.201
465,ZBH,2021-03-08,156.042
466,ZBH,2021-03-05,158.036
467,ZBH,2021-03-04,155.792
468,ZBH,2021-03-03,159.282
469,ZBH,2021-03-02,160.718
470,ZBH,2021-03-01,162.922
471,ZBH,2021-02-26,162.583
472,ZBH,2021-02-25,164.018
473,ZBH,2021-02-24,163.211
474,ZBH,2021-02-23,161.396
475,ZBH,2021-02-22,159.87
476,ZBH,2021-02-19,156.211
477,ZBH,2021-02-18,156.351
478,ZBH,2021-02-17,158.116
479,ZBH,2021-02-16,159.9
480,ZBH,2021-02-12,160.907
481,ZBH,2021-02-11,161.735
482,ZBH,2021-02-10,159.87
483,ZBH,2021-02-09,158.684
484,ZBH,2021-02-08,159.342
485,ZBH,2021-02-05,159.422
486,ZBH,2021-02-04,160.259
487,ZBH,2021-02-03,158.096
488,ZBH,2021-02-02,158.036
489,ZBH,2021-02-01,153.449
490,ZBH,2021-01-29,153.22
491,ZBH,2021-01-28,156.57
492,ZBH,2021-01-27,152.153
493,ZBH,2021-01-26,157.757
494,ZBH,2021-01-25,158.843
495,ZBH,2021-01-22,160.539
496,ZBH,2021-01-21,162.483
497,ZBH,2021-01-20,162.981
498,ZBH,2021-01-19,159.462
499,ZBH,2021-01-15,159.651
500,YUM,2021-07-15,116.99
501,YUM,2021-07-14,117.12
502,YUM,2021-07-13,117.09
503,YUM,2021-07-12,117.87
504,YUM,2021-07-09,118.58
505,YUM,2021-07-08,117.32
506,YUM,2021-07-07,117.82
507,YUM,2021-07-06,116.25
508,YUM,2021-07-02,116.95
509,YUM,2021-07-01,116.01
510,YUM,2021-06-30,115.03
511,YUM,2021-06-29,115.56
512,YUM,2021-06-28,116.11
513,YUM,2021-06-25,117.25
514,YUM,2021-06-24,116.99
515,YUM,2021-06-23,116.94
516,YUM,2021-06-22,117.5
517,YUM,2021-06-21,116.76
518,YUM,2021-06-18,114.64
519,YUM,2021-06-17,116.84
520,YUM,2021-06-16,118.14
521,YUM,2021-06-15,118.57
522,YUM,2021-06-14,118.06
523,YUM,2021-06-11,119.65
524,YUM,2021-06-10,118.71
525,YUM,2021-06-09,117.53
526,YUM,2021-06-08,119.06
527,YUM,2021-06-07,118.32
528,YUM,2021-06-04,118.77
529,YUM,2021-06-03,118.72
530,YUM,2021-06-02,119.24
531,YUM,2021-06-01,119.9
532,YUM,2021-05-28,119.97
533,YUM,2021-05-27,120.09
534,YUM,2021-05-26,119.99
535,YUM,2021-05-25,120.1
536,YUM,2021-05-24,120.02
537,YUM,2021-05-21,119.214
538,YUM,2021-05-20,119.443
539,YUM,2021-05-19,118.218
540,YUM,2021-05-18,118.795
541,YUM,2021-05-17,118.158
542,YUM,2021-05-14,118.775
543,YUM,2021-05-13,117.6
544,YUM,2021-05-12,116.664
545,YUM,2021-05-11,118.656
546,YUM,2021-05-10,121.414
547,YUM,2021-05-07,120.727
548,YUM,2021-05-06,120.787
549,YUM,2021-05-05,120.588
550,YUM,2021-05-04,118.875
551,YUM,2021-05-03,119.483
552,YUM,2021-04-30,119.024
553,YUM,2021-04-29,118.417
554,YUM,2021-04-28,117.083
555,YUM,2021-04-27,115.927
556,YUM,2021-04-26,115.2
557,YUM,2021-04-23,117.232
558,YUM,2021-04-22,117.331
559,YUM,2021-04-21,116.963
560,YUM,2021-04-20,117.471
561,YUM,2021-04-19,117.222
562,YUM,2021-04-16,117.57
563,YUM,2021-04-15,117.122
564,YUM,2021-04-14,117.67
565,YUM,2021-04-13,116.963
566,YUM,2021-04-12,115.937
567,YUM,2021-04-09,114.483
568,YUM,2021-04-08,114.185
569,YUM,2021-04-07,113.577
570,YUM,2021-04-06,113.607
571,YUM,2021-04-05,110.181
572,YUM,2021-04-01,109.345
573,YUM,2021-03-31,107.731
574,YUM,2021-03-30,109.315
575,YUM,2021-03-29,108.757
576,YUM,2021-03-26,107.612
577,YUM,2021-03-25,106.935
578,YUM,2021-03-24,106.636
579,YUM,2021-03-23,107.552
580,YUM,2021-03-22,108.299
581,YUM,2021-03-19,107.512
582,YUM,2021-03-18,107.861
583,YUM,2021-03-17,110.56
584,YUM,2021-03-16,108.349
585,YUM,2021-03-15,107.542
586,YUM,2021-03-12,104.375
587,YUM,2021-03-11,104.196
588,YUM,2021-03-10,104.176
589,YUM,2021-03-09,102.254
590,YUM,2021-03-08,103.708
591,YUM,2021-03-05,103.897
592,YUM,2021-03-04,103.141
593,YUM,2021-03-03,103.081
594,YUM,2021-03-02,104.306
595,YUM,2021-03-01,104.077
596,YUM,2021-02-26,103.101
597,YUM,2021-02-25,104.266
598,YUM,2021-02-24,104.246
599,YUM,2021-02-23,104.216
600,YUM,2021-02-22,104.575
601,YUM,2021-02-19,104.694
602,YUM,2021-02-18,104.933
603,YUM,2021-02-17,103.907
604,YUM,2021-02-16,105.162
605,YUM,2021-02-12,105.033
606,YUM,2021-02-11,105.043
607,YUM,2021-02-10,103.893
608,YUM,2021-02-09,102.208
609,YUM,2021-02-08,102.446
610,YUM,2021-02-05,104.408
611,YUM,2021-02-04,102.079
612,YUM,2021-02-03,103.804
613,YUM,2021-02-02,105.36
614,YUM,2021-02-01,102.148
615,YUM,2021-01-29,100.592
616,YUM,2021-01-28,101.623
617,YUM,2021-01-27,101.118
618,YUM,2021-01-26,105.399
619,YUM,2021-01-25,104.329
620,YUM,2021-01-22,106.143
621,YUM,2021-01-21,106.926
622,YUM,2021-01-20,108.442
623,YUM,2021-01-19,106.44
624,YUM,2021-01-15,105.677
625,XYL,2021-07-15,120.01
626,XYL,2021-07-14,121.01
627,XYL,2021-07-13,120.77
628,XYL,2021-07-12,121.64
629,XYL,2021-07-09,121.05
630,XYL,2021-07-08,119.19
631,XYL,2021-07-07,120.67
632,XYL,2021-07-06,120.46
633,XYL,2021-07-02,120.89
634,XYL,2021-07-01,120.14
635,XYL,2021-06-30,119.96
636,XYL,2021-06-29,119.24
637,XYL,2021-06-28,119.2
638,XYL,2021-06-25,116.85
639,XYL,2021-06-24,116.92
640,XYL,2021-06-23,116.07
641,XYL,2021-06-22,116.38
642,XYL,2021-06-21,116.33
643,XYL,2021-06-18,113.42
644,XYL,2021-06-17,113.94
645,XYL,2021-06-16,115.49
646,XYL,2021-06-15,118.09
647,XYL,2021-06-14,117.27
648,XYL,2021-06-11,118.16
649,XYL,2021-06-10,118.23
650,XYL,2021-06-09,118.45
651,XYL,2021-06-08,119.76
652,XYL,2021-06-07,119.0
653,XYL,2021-06-04,119.24
654,XYL,2021-06-03,118.5
655,XYL,2021-06-02,118.77
656,XYL,2021-06-01,119.28
657,XYL,2021-05-28,118.12
658,XYL,2021-05-27,117.6
659,XYL,2021-05-26,116.86
660,XYL,2021-05-25,116.491
661,XYL,2021-05-24,115.623
662,XYL,2021-05-21,115.194
663,XYL,2021-05-20,113.538
664,XYL,2021-05-19,112.909
665,XYL,2021-05-18,114.865
666,XYL,2021-05-17,117.259
667,XYL,2021-05-14,118.117
668,XYL,2021-05-13,115.573
669,XYL,2021-05-12,112.71
670,XYL,2021-05-11,117.349
671,XYL,2021-05-10,119.514
672,XYL,2021-05-07,119.055
673,XYL,2021-05-06,118.466
674,XYL,2021-05-05,117.079
675,XYL,2021-05-04,115.673
676,XYL,2021-05-03,111.333
677,XYL,2021-04-30,110.386
678,XYL,2021-04-29,112.002
679,XYL,2021-04-28,110.994
680,XYL,2021-04-27,111.094
681,XYL,2021-04-26,110.176
682,XYL,2021-04-23,110.216
683,XYL,2021-04-22,108.819
684,XYL,2021-04-21,109.218
685,XYL,2021-04-20,107.333
686,XYL,2021-04-19,107.951
687,XYL,2021-04-16,108.35
688,XYL,2021-04-15,107.782
689,XYL,2021-04-14,107.542
690,XYL,2021-04-13,106.854
691,XYL,2021-04-12,108.151
692,XYL,2021-04-09,107.742
693,XYL,2021-04-08,105.477
694,XYL,2021-04-07,105.687
695,XYL,2021-04-06,106.255
696,XYL,2021-04-05,106.166
697,XYL,2021-04-01,104.39
698,XYL,2021-03-31,104.929
699,XYL,2021-03-30,104.629
700,XYL,2021-03-29,104.021
701,XYL,2021-03-26,104.51
702,XYL,2021-03-25,101.686
703,XYL,2021-03-24,100.868
704,XYL,2021-03-23,100.16
705,XYL,2021-03-22,102.185
706,XYL,2021-03-19,103.761
707,XYL,2021-03-18,103.921
708,XYL,2021-03-17,104.121
709,XYL,2021-03-16,102.315
710,XYL,2021-03-15,103.811
711,XYL,2021-03-12,101.626
712,XYL,2021-03-11,100.818
713,XYL,2021-03-10,100.759
714,XYL,2021-03-09,99.771
715,XYL,2021-03-08,100.679
716,XYL,2021-03-05,100.0
717,XYL,2021-03-04,98.265
718,XYL,2021-03-03,100.898
719,XYL,2021-03-02,101.716
720,XYL,2021-03-01,101.986
721,XYL,2021-02-26,99.322
722,XYL,2021-02-25,99.761
723,XYL,2021-02-24,100.848
724,XYL,2021-02-23,98.614
725,XYL,2021-02-22,99.242
726,XYL,2021-02-19,99.502
727,XYL,2021-02-18,96.569
728,XYL,2021-02-17,97.955
729,XYL,2021-02-16,98.463
730,XYL,2021-02-12,98.602
731,XYL,2021-02-11,98.423
732,XYL,2021-02-10,100.611
733,XYL,2021-02-09,100.661
734,XYL,2021-02-08,100.432
735,XYL,2021-02-05,97.677
736,XYL,2021-02-04,96.662
737,XYL,2021-02-03,94.623
738,XYL,2021-02-02,96.672
739,XYL,2021-02-01,96.632
740,XYL,2021-01-29,96.085
741,XYL,2021-01-28,98.572
742,XYL,2021-01-27,97.438
743,XYL,2021-01-26,98.711
744,XYL,2021-01-25,100.472
745,XYL,2021-01-22,102.064
746,XYL,2021-01-21,102.601
747,XYL,2021-01-20,103.456
748,XYL,2021-01-19,103.715
749,XYL,2021-01-15,102.959
750,XRAY,2021-07-15,61.8
751,XRAY,2021-07-14,62.16
752,XRAY,2021-07-13,62.0
753,XRAY,2021-07-12,62.71
754,XRAY,2021-07-09,62.42
755,XRAY,2021-07-08,61.91
756,XRAY,2021-07-07,63.63
757,XRAY,2021-07-06,63.09
758,XRAY,2021-07-02,63.89
759,XRAY,2021-07-01,64.03
760,XRAY,2021-06-30,63.26
761,XRAY,2021-06-29,63.25
762,XRAY,2021-06-28,63.22
763,XRAY,2021-06-25,64.18
764,XRAY,2021-06-24,63.77
765,XRAY,2021-06-23,63.96
766,XRAY,2021-06-22,64.249
767,XRAY,2021-06-21,64.878
768,XRAY,2021-06-18,63.071
769,XRAY,2021-06-17,64.998
770,XRAY,2021-06-16,65.407
771,XRAY,2021-06-15,65.777
772,XRAY,2021-06-14,64.559
773,XRAY,2021-06-11,65.457
774,XRAY,2021-06-10,65.956
775,XRAY,2021-06-09,65.577
776,XRAY,2021-06-08,65.607
777,XRAY,2021-06-07,65.407
778,XRAY,2021-06-04,66.166
779,XRAY,2021-06-03,66.455
780,XRAY,2021-06-02,65.727
781,XRAY,2021-06-01,67.244
782,XRAY,2021-05-28,66.805
783,XRAY,2021-05-27,66.366
784,XRAY,2021-05-26,66.785
785,XRAY,2021-05-25,66.984
786,XRAY,2021-05-24,67.534
787,XRAY,2021-05-21,67.364
788,XRAY,2021-05-20,67.833
789,XRAY,2021-05-19,67.514
790,XRAY,2021-05-18,67.304
791,XRAY,2021-05-17,68.831
792,XRAY,2021-05-14,67.713
793,XRAY,2021-05-13,66.495
794,XRAY,2021-05-12,65.587
795,XRAY,2021-05-11,66.685
796,XRAY,2021-05-10,69.001
797,XRAY,2021-05-07,68.352
798,XRAY,2021-05-06,67.274
799,XRAY,2021-05-05,67.474
800,XRAY,2021-05-04,68.831
801,XRAY,2021-05-03,67.893
802,XRAY,2021-04-30,67.394
803,XRAY,2021-04-29,66.166
804,XRAY,2021-04-28,65.677
805,XRAY,2021-04-27,66.146
806,XRAY,2021-04-26,66.196
807,XRAY,2021-04-23,66.086
808,XRAY,2021-04-22,65.188
809,XRAY,2021-04-21,66.036
810,XRAY,2021-04-20,65.367
811,XRAY,2021-04-19,65.417
812,XRAY,2021-04-16,65.307
813,XRAY,2021-04-15,64.718
814,XRAY,2021-04-14,65.108
815,XRAY,2021-04-13,63.74
816,XRAY,2021-04-12,64.04
817,XRAY,2021-04-09,64.089
818,XRAY,2021-04-08,64.04
819,XRAY,2021-04-07,63.83
820,XRAY,2021-04-06,64.05
821,XRAY,2021-04-05,64.269
822,XRAY,2021-04-01,63.331
823,XRAY,2021-03-31,63.7
824,XRAY,2021-03-30,63.431
825,XRAY,2021-03-29,61.953
826,XRAY,2021-03-26,61.174
827,XRAY,2021-03-25,60.446
828,XRAY,2021-03-24,60.147
829,XRAY,2021-03-23,59.728
830,XRAY,2021-03-22,62.23
831,XRAY,2021-03-19,62.549
832,XRAY,2021-03-18,62.838
833,XRAY,2021-03-17,63.286
834,XRAY,2021-03-16,63.157
835,XRAY,2021-03-15,63.685
836,XRAY,2021-03-12,62.668
837,XRAY,2021-03-11,62.06
838,XRAY,2021-03-10,61.851
839,XRAY,2021-03-09,59.658
840,XRAY,2021-03-08,61.692
841,XRAY,2021-03-05,59.798
842,XRAY,2021-03-04,58.512
843,XRAY,2021-03-03,59.947
844,XRAY,2021-03-02,59.07
845,XRAY,2021-03-01,59.509
846,XRAY,2021-02-26,52.891
847,XRAY,2021-02-25,52.253
848,XRAY,2021-02-24,53.818
849,XRAY,2021-02-23,53.18
850,XRAY,2021-02-22,52.762
851,XRAY,2021-02-19,52.582
852,XRAY,2021-02-18,51.815
853,XRAY,2021-02-17,52.513
854,XRAY,2021-02-16,54.047
855,XRAY,2021-02-12,55.164
856,XRAY,2021-02-11,56.09
857,XRAY,2021-02-10,56.609
858,XRAY,2021-02-09,55.911
859,XRAY,2021-02-08,55.692
860,XRAY,2021-02-05,55.054
861,XRAY,2021-02-04,55.602
862,XRAY,2021-02-03,54.456
863,XRAY,2021-02-02,54.376
864,XRAY,2021-02-01,53.738
865,XRAY,2021-01-29,53.31
866,XRAY,2021-01-28,55.154
867,XRAY,2021-01-27,55.184
868,XRAY,2021-01-26,56.967
869,XRAY,2021-01-25,56.818
870,XRAY,2021-01-22,57.037
871,XRAY,2021-01-21,57.446
872,XRAY,2021-01-20,58.482
873,XRAY,2021-01-19,58.124
874,XRAY,2021-01-15,58.243
875,XOM,2021-07-15,58.95
876,XOM,2021-07-14,59.53
877,XOM,2021-07-13,60.88
878,XOM,2021-07-12,61.17
879,XOM,2021-07-09,61.23
880,XOM,2021-07-08,60.14
881,XOM,2021-07-07,60.41
882,XOM,2021-07-06,61.37
