Symbol,Name,Sector,PRICINGDATE,PRICECLOSE,,
IPGP,IPG Photonics,Information Technology,22/04/2020,116.51,,
IPGP,IPG Photonics,Information Technology,23/04/2020,116.34,,
IPGP,IPG Photonics,Information Technology,24/04/2020,120.9,,
IPGP,IPG Photonics,Information Technology,27/04/2020,126.08,,
IPGP,IPG Photonics,Information Technology,28/04/2020,131.09,,
IPGP,IPG Photonics,Information Technology,29/04/2020,133,,
IPGP,IPG Photonics,Information Technology,30/04/2020,129.33,,
IPGP,IPG Photonics,Information Technology,01/05/2020,119.37,,
IPGP,IPG Photonics,Information Technology,04/05/2020,119.07,,
IPGP,IPG Photonics,Information Technology,05/05/2020,144.1,,
IPGP,IPG Photonics,Information Technology,06/05/2020,144.2,,
IPGP,IPG Photonics,Information Technology,07/05/2020,147.39,,
IPGP,IPG Photonics,Information Technology,08/05/2020,152.06,,
IPGP,IPG Photonics,Information Technology,11/05/2020,153.77,,
IPGP,IPG Photonics,Information Technology,12/05/2020,151.52,,
IPGP,IPG Photonics,Information Technology,13/05/2020,145.21,,
IPGP,IPG Photonics,Information Technology,14/05/2020,146.02,,
IPGP,IPG Photonics,Information Technology,15/05/2020,146.18,,
IPGP,IPG Photonics,Information Technology,18/05/2020,150.22,,
IPGP,IPG Photonics,Information Technology,19/05/2020,154.16,,
IPGP,IPG Photonics,Information Technology,20/05/2020,158.28,,
IPGP,IPG Photonics,Information Technology,21/05/2020,155.86,,
IPGP,IPG Photonics,Information Technology,22/05/2020,157.39,,
IPGP,IPG Photonics,Information Technology,26/05/2020,152.99,,
IPGP,IPG Photonics,Information Technology,27/05/2020,154.41,,
IPGP,IPG Photonics,Information Technology,28/05/2020,152.17,,
IPGP,IPG Photonics,Information Technology,29/05/2020,155.4,,
IPGP,IPG Photonics,Information Technology,01/06/2020,159.81,,
IPGP,IPG Photonics,Information Technology,02/06/2020,159.89,,
IPGP,IPG Photonics,Information Technology,03/06/2020,162.94,,
IPGP,IPG Photonics,Information Technology,04/06/2020,161.29,,
IPGP,IPG Photonics,Information Technology,05/06/2020,169.47,,
IPGP,IPG Photonics,Information Technology,08/06/2020,167.03,,
IPGP,IPG Photonics,Information Technology,09/06/2020,165.59,,
IPGP,IPG Photonics,Information Technology,10/06/2020,165.39,,
IPGP,IPG Photonics,Information Technology,11/06/2020,155.73,,
IPGP,IPG Photonics,Information Technology,12/06/2020,156.14,,
IPGP,IPG Photonics,Information Technology,15/06/2020,160.43,,
IPGP,IPG Photonics,Information Technology,16/06/2020,161.97,,
IPGP,IPG Photonics,Information Technology,17/06/2020,163.64,,
IPGP,IPG Photonics,Information Technology,18/06/2020,162.52,,
IPGP,IPG Photonics,Information Technology,19/06/2020,162.24,,
IPGP,IPG Photonics,Information Technology,22/06/2020,163.3,,
IPGP,IPG Photonics,Information Technology,23/06/2020,161.11,,
IPGP,IPG Photonics,Information Technology,24/06/2020,157.21,,
IPGP,IPG Photonics,Information Technology,25/06/2020,157.58,,
IPGP,IPG Photonics,Information Technology,26/06/2020,155.22,,
IPGP,IPG Photonics,Information Technology,29/06/2020,157.16,,
IPGP,IPG Photonics,Information Technology,30/06/2020,160.39,,
IPGP,IPG Photonics,Information Technology,01/07/2020,155.78,,
IPGP,IPG Photonics,Information Technology,02/07/2020,159.08,,
IPGP,IPG Photonics,Information Technology,06/07/2020,164.84,,
IPGP,IPG Photonics,Information Technology,07/07/2020,162.01,,
IPGP,IPG Photonics,Information Technology,08/07/2020,161.7,,
IPGP,IPG Photonics,Information Technology,09/07/2020,164.08,,
IPGP,IPG Photonics,Information Technology,10/07/2020,161.62,,
IPGP,IPG Photonics,Information Technology,13/07/2020,159.24,,
IPGP,IPG Photonics,Information Technology,14/07/2020,164.74,,
IPGP,IPG Photonics,Information Technology,15/07/2020,171.1,,
IPGP,IPG Photonics,Information Technology,16/07/2020,171,,
IPGP,IPG Photonics,Information Technology,17/07/2020,175.92,,
IPGP,IPG Photonics,Information Technology,20/07/2020,179.89,,
IPGP,IPG Photonics,Information Technology,21/07/2020,179.99,,
IPGP,IPG Photonics,Information Technology,22/07/2020,177.94,,
IPGP,IPG Photonics,Information Technology,23/07/2020,178.74,,
IPGP,IPG Photonics,Information Technology,24/07/2020,175.29,,
IPGP,IPG Photonics,Information Technology,27/07/2020,183.07,,
IPGP,IPG Photonics,Information Technology,28/07/2020,180.53,,
IPGP,IPG Photonics,Information Technology,29/07/2020,181.5,,
IPGP,IPG Photonics,Information Technology,30/07/2020,180.97,,
IPGP,IPG Photonics,Information Technology,31/07/2020,179.01,,
IPGP,IPG Photonics,Information Technology,03/08/2020,180.01,,
IPGP,IPG Photonics,Information Technology,04/08/2020,167.66,,
IPGP,IPG Photonics,Information Technology,05/08/2020,166.67,,
IPGP,IPG Photonics,Information Technology,06/08/2020,165.02,,
IPGP,IPG Photonics,Information Technology,07/08/2020,163.26,,
IPGP,IPG Photonics,Information Technology,10/08/2020,158.2,,
IPGP,IPG Photonics,Information Technology,11/08/2020,158.94,,
IPGP,IPG Photonics,Information Technology,12/08/2020,160.75,,
IPGP,IPG Photonics,Information Technology,13/08/2020,160.01,,
IPGP,IPG Photonics,Information Technology,14/08/2020,158.25,,
IPGP,IPG Photonics,Information Technology,17/08/2020,161.7,,
IPGP,IPG Photonics,Information Technology,18/08/2020,154.89,,
IPGP,IPG Photonics,Information Technology,19/08/2020,154.24,,
IPGP,IPG Photonics,Information Technology,20/08/2020,150.44,,
IPGP,IPG Photonics,Information Technology,21/08/2020,150.58,,
IPGP,IPG Photonics,Information Technology,24/08/2020,151.74,,
IPGP,IPG Photonics,Information Technology,25/08/2020,152.58,,
IPGP,IPG Photonics,Information Technology,26/08/2020,156.66,,
IPGP,IPG Photonics,Information Technology,27/08/2020,155.31,,
IPGP,IPG Photonics,Information Technology,28/08/2020,159.65,,
IPGP,IPG Photonics,Information Technology,31/08/2020,161.73,,
IPGP,IPG Photonics,Information Technology,01/09/2020,160.82,,
IPGP,IPG Photonics,Information Technology,02/09/2020,168.45,,
IPGP,IPG Photonics,Information Technology,03/09/2020,163.2,,
IPGP,IPG Photonics,Information Technology,04/09/2020,162.65,,
IPGP,IPG Photonics,Information Technology,08/09/2020,161,,
IPGP,IPG Photonics,Information Technology,09/09/2020,164.89,,
IPGP,IPG Photonics,Information Technology,10/09/2020,159.3,,
IPGP,IPG Photonics,Information Technology,11/09/2020,158.53,,
IPGP,IPG Photonics,Information Technology,14/09/2020,162.88,,
IPGP,IPG Photonics,Information Technology,15/09/2020,166.21,,
IPGP,IPG Photonics,Information Technology,16/09/2020,168.37,,
IPGP,IPG Photonics,Information Technology,17/09/2020,168.8,,
IPGP,IPG Photonics,Information Technology,18/09/2020,167.22,,
IPGP,IPG Photonics,Information Technology,21/09/2020,157.79,,
IPGP,IPG Photonics,Information Technology,22/09/2020,162.28,,
IPGP,IPG Photonics,Information Technology,23/09/2020,160.1,,
IPGP,IPG Photonics,Information Technology,24/09/2020,163.46,,
IPGP,IPG Photonics,Information Technology,25/09/2020,164.98,,
IPGP,IPG Photonics,Information Technology,28/09/2020,167.22,,
IPGP,IPG Photonics,Information Technology,29/09/2020,168.26,,
IPGP,IPG Photonics,Information Technology,30/09/2020,169.97,,
IPGP,IPG Photonics,Information Technology,01/10/2020,173,,
IPGP,IPG Photonics,Information Technology,02/10/2020,168.83,,
IPGP,IPG Photonics,Information Technology,05/10/2020,173.88,,
IPGP,IPG Photonics,Information Technology,06/10/2020,173.97,,
IPGP,IPG Photonics,Information Technology,07/10/2020,176.45,,
IPGP,IPG Photonics,Information Technology,08/10/2020,179.83,,
IPGP,IPG Photonics,Information Technology,09/10/2020,181.03,,
IPGP,IPG Photonics,Information Technology,12/10/2020,181.91,,
IPGP,IPG Photonics,Information Technology,13/10/2020,183.85,,
IPGP,IPG Photonics,Information Technology,14/10/2020,181.9,,
IPGP,IPG Photonics,Information Technology,15/10/2020,185.97,,
IPGP,IPG Photonics,Information Technology,16/10/2020,183.31,,
IPGP,IPG Photonics,Information Technology,19/10/2020,186.5,,
IPGP,IPG Photonics,Information Technology,20/10/2020,192.52,,
IPGP,IPG Photonics,Information Technology,21/10/2020,191.7,,
IPGP,IPG Photonics,Information Technology,22/10/2020,198.08,,
IPGP,IPG Photonics,Information Technology,23/10/2020,200.18,,
IPGP,IPG Photonics,Information Technology,26/10/2020,195.33,,
IPGP,IPG Photonics,Information Technology,27/10/2020,201.79,,
IPGP,IPG Photonics,Information Technology,28/10/2020,185.39,,
IPGP,IPG Photonics,Information Technology,29/10/2020,187.05,,
IPGP,IPG Photonics,Information Technology,30/10/2020,185.96,,
IPGP,IPG Photonics,Information Technology,02/11/2020,190.65,,
IPGP,IPG Photonics,Information Technology,03/11/2020,194.97,,
IPGP,IPG Photonics,Information Technology,04/11/2020,193.87,,
IPGP,IPG Photonics,Information Technology,05/11/2020,197.55,,
IPGP,IPG Photonics,Information Technology,06/11/2020,198.89,,
IPGP,IPG Photonics,Information Technology,09/11/2020,204.34,,
IPGP,IPG Photonics,Information Technology,10/11/2020,206.52,,
IPGP,IPG Photonics,Information Technology,11/11/2020,209.74,,
IPGP,IPG Photonics,Information Technology,12/11/2020,203.52,,
IPGP,IPG Photonics,Information Technology,13/11/2020,201,,
IPGP,IPG Photonics,Information Technology,16/11/2020,201,,
IPGP,IPG Photonics,Information Technology,17/11/2020,199.32,,
IPGP,IPG Photonics,Information Technology,18/11/2020,198.27,,
IPGP,IPG Photonics,Information Technology,19/11/2020,201,,
IPGP,IPG Photonics,Information Technology,20/11/2020,200.73,,
IPGP,IPG Photonics,Information Technology,23/11/2020,203,,
IPGP,IPG Photonics,Information Technology,24/11/2020,204.8,,
IPGP,IPG Photonics,Information Technology,25/11/2020,202.25,,
IPGP,IPG Photonics,Information Technology,27/11/2020,203.52,,
IPGP,IPG Photonics,Information Technology,30/11/2020,207.01,,
IPGP,IPG Photonics,Information Technology,01/12/2020,207.88,,
IPGP,IPG Photonics,Information Technology,02/12/2020,207.69,,
IPGP,IPG Photonics,Information Technology,03/12/2020,206.97,,
IPGP,IPG Photonics,Information Technology,04/12/2020,212.07,,
IPGP,IPG Photonics,Information Technology,07/12/2020,213.99,,
IPGP,IPG Photonics,Information Technology,08/12/2020,215.66,,
IPGP,IPG Photonics,Information Technology,09/12/2020,207.87,,
IPGP,IPG Photonics,Information Technology,10/12/2020,206.92,,
IPGP,IPG Photonics,Information Technology,11/12/2020,209.03,,
IPGP,IPG Photonics,Information Technology,14/12/2020,209.11,,
IPGP,IPG Photonics,Information Technology,15/12/2020,213.91,,
IPGP,IPG Photonics,Information Technology,16/12/2020,213.78,,
IPGP,IPG Photonics,Information Technology,17/12/2020,217.02,,
IPGP,IPG Photonics,Information Technology,18/12/2020,216.82,,
IPGP,IPG Photonics,Information Technology,21/12/2020,216.33,,
IPGP,IPG Photonics,Information Technology,22/12/2020,218.76,,
IPGP,IPG Photonics,Information Technology,23/12/2020,220.16,,
IPGP,IPG Photonics,Information Technology,24/12/2020,220.97,,
IPGP,IPG Photonics,Information Technology,28/12/2020,225.05,,
IPGP,IPG Photonics,Information Technology,29/12/2020,221.54,,
IPGP,IPG Photonics,Information Technology,30/12/2020,224.29,,
IPGP,IPG Photonics,Information Technology,31/12/2020,223.79,,
IPGP,IPG Photonics,Information Technology,04/01/2021,218.21,,
IPGP,IPG Photonics,Information Technology,05/01/2021,220.45,,
IPGP,IPG Photonics,Information Technology,06/01/2021,224.39,,
IPGP,IPG Photonics,Information Technology,07/01/2021,235.19,,
IPGP,IPG Photonics,Information Technology,08/01/2021,241.52,,
IPGP,IPG Photonics,Information Technology,11/01/2021,245.51,,
IPGP,IPG Photonics,Information Technology,12/01/2021,247.61,,
IPGP,IPG Photonics,Information Technology,13/01/2021,240.5,,
IPGP,IPG Photonics,Information Technology,14/01/2021,246.14,,
IPGP,IPG Photonics,Information Technology,15/01/2021,243.92,,
IPGP,IPG Photonics,Information Technology,19/01/2021,258.58,,
IPGP,IPG Photonics,Information Technology,20/01/2021,251.12,,
IPGP,IPG Photonics,Information Technology,21/01/2021,251.84,,
IPGP,IPG Photonics,Information Technology,22/01/2021,251,,
IPGP,IPG Photonics,Information Technology,25/01/2021,239.88,,
IPGP,IPG Photonics,Information Technology,26/01/2021,232.51,,
IPGP,IPG Photonics,Information Technology,27/01/2021,230.08,,
IPGP,IPG Photonics,Information Technology,28/01/2021,227.68,,
IPGP,IPG Photonics,Information Technology,29/01/2021,223.43,,
IPGP,IPG Photonics,Information Technology,01/02/2021,230.61,,
IPGP,IPG Photonics,Information Technology,02/02/2021,233.61,,
IPGP,IPG Photonics,Information Technology,03/02/2021,228.24,,
IPGP,IPG Photonics,Information Technology,04/02/2021,234.71,,
IPGP,IPG Photonics,Information Technology,05/02/2021,238.43,,
IPGP,IPG Photonics,Information Technology,08/02/2021,243.12,,
IPGP,IPG Photonics,Information Technology,09/02/2021,242.92,,
IPGP,IPG Photonics,Information Technology,10/02/2021,244.31,,
IPGP,IPG Photonics,Information Technology,11/02/2021,249.73,,
IPGP,IPG Photonics,Information Technology,12/02/2021,252.89,,
IPGP,IPG Photonics,Information Technology,16/02/2021,256.49,,
IPGP,IPG Photonics,Information Technology,17/02/2021,237.59,,
IPGP,IPG Photonics,Information Technology,18/02/2021,232.12,,
IPGP,IPG Photonics,Information Technology,19/02/2021,234.56,,
IPGP,IPG Photonics,Information Technology,22/02/2021,229.36,,
IPGP,IPG Photonics,Information Technology,23/02/2021,228.78,,
IPGP,IPG Photonics,Information Technology,24/02/2021,231.08,,
IPGP,IPG Photonics,Information Technology,25/02/2021,219.97,,
IPGP,IPG Photonics,Information Technology,26/02/2021,227.35,,
IPGP,IPG Photonics,Information Technology,01/03/2021,228.77,,
IPGP,IPG Photonics,Information Technology,02/03/2021,220.59,,
IPGP,IPG Photonics,Information Technology,03/03/2021,213.93,,
IPGP,IPG Photonics,Information Technology,04/03/2021,206.68,,
IPGP,IPG Photonics,Information Technology,05/03/2021,206.5,,
IPGP,IPG Photonics,Information Technology,08/03/2021,197.51,,
IPGP,IPG Photonics,Information Technology,09/03/2021,209.54,,
IPGP,IPG Photonics,Information Technology,10/03/2021,206.16,,
IPGP,IPG Photonics,Information Technology,11/03/2021,214.39,,
IPGP,IPG Photonics,Information Technology,12/03/2021,210.81,,
IPGP,IPG Photonics,Information Technology,15/03/2021,217.65,,
IPGP,IPG Photonics,Information Technology,16/03/2021,216.69,,
IPGP,IPG Photonics,Information Technology,17/03/2021,216.78,,
IPGP,IPG Photonics,Information Technology,18/03/2021,210.78,,
IPGP,IPG Photonics,Information Technology,19/03/2021,211.63,,
IPGP,IPG Photonics,Information Technology,22/03/2021,211.9,,
IPGP,IPG Photonics,Information Technology,23/03/2021,204.54,,
IPGP,IPG Photonics,Information Technology,24/03/2021,202.83,,
IPGP,IPG Photonics,Information Technology,25/03/2021,203.41,,
IPGP,IPG Photonics,Information Technology,26/03/2021,206.87,,
IPGP,IPG Photonics,Information Technology,29/03/2021,201.99,,
IPGP,IPG Photonics,Information Technology,30/03/2021,204.6,,
IPGP,IPG Photonics,Information Technology,31/03/2021,210.94,,
IPGP,IPG Photonics,Information Technology,01/04/2021,217.8,,
IPGP,IPG Photonics,Information Technology,05/04/2021,222.94,,
IPGP,IPG Photonics,Information Technology,06/04/2021,225.34,,
IPGP,IPG Photonics,Information Technology,07/04/2021,219.94,,
IPGP,IPG Photonics,Information Technology,08/04/2021,231.17,,
IPGP,IPG Photonics,Information Technology,09/04/2021,238.71,,
IPGP,IPG Photonics,Information Technology,12/04/2021,225.49,,
IPGP,IPG Photonics,Information Technology,13/04/2021,224.44,,
IPGP,IPG Photonics,Information Technology,14/04/2021,222.23,,
IPGP,IPG Photonics,Information Technology,15/04/2021,229.51,,
IPGP,IPG Photonics,Information Technology,16/04/2021,223.9,,
IPGP,IPG Photonics,Information Technology,19/04/2021,222.12,,
IPGP,IPG Photonics,Information Technology,20/04/2021,219.28,,
IPGP,IPG Photonics,Information Technology,21/04/2021,223.67,,
IPGP,IPG Photonics,Information Technology,22/04/2021,221.79,,
IPGP,IPG Photonics,Information Technology,23/04/2021,227.99,,
IPGP,IPG Photonics,Information Technology,26/04/2021,233.51,,
IPGP,IPG Photonics,Information Technology,27/04/2021,229.95,,
IPGP,IPG Photonics,Information Technology,28/04/2021,229.87,,
IPGP,IPG Photonics,Information Technology,29/04/2021,231.67,,
IPGP,IPG Photonics,Information Technology,30/04/2021,217.11,,
IPGP,IPG Photonics,Information Technology,03/05/2021,211.57,,
IPGP,IPG Photonics,Information Technology,04/05/2021,189.49,,
IPGP,IPG Photonics,Information Technology,05/05/2021,189.65,,
IPGP,IPG Photonics,Information Technology,06/05/2021,197.33,,
IPGP,IPG Photonics,Information Technology,07/05/2021,197.3,,
IPGP,IPG Photonics,Information Technology,10/05/2021,187.5,,
IPGP,IPG Photonics,Information Technology,11/05/2021,190.75,,
IPGP,IPG Photonics,Information Technology,12/05/2021,187.5,,
IPGP,IPG Photonics,Information Technology,13/05/2021,190.19,,
IPGP,IPG Photonics,Information Technology,14/05/2021,195.81,,
IPGP,IPG Photonics,Information Technology,17/05/2021,196.39,,
IPGP,IPG Photonics,Information Technology,18/05/2021,194.77,,
IPGP,IPG Photonics,Information Technology,19/05/2021,199.13,,
IPGP,IPG Photonics,Information Technology,20/05/2021,202.76,,
IPGP,IPG Photonics,Information Technology,21/05/2021,203.89,,
IPGP,IPG Photonics,Information Technology,24/05/2021,207.54,,
IPGP,IPG Photonics,Information Technology,25/05/2021,208.11,,
IPGP,IPG Photonics,Information Technology,26/05/2021,207.13,,
IPGP,IPG Photonics,Information Technology,27/05/2021,206.36,,
IPGP,IPG Photonics,Information Technology,28/05/2021,209.26,,
IPGP,IPG Photonics,Information Technology,01/06/2021,206.27,,
IPGP,IPG Photonics,Information Technology,02/06/2021,207.24,,
IPGP,IPG Photonics,Information Technology,03/06/2021,200.98,,
IPGP,IPG Photonics,Information Technology,04/06/2021,209.07,,
IPGP,IPG Photonics,Information Technology,07/06/2021,205.78,,
IPGP,IPG Photonics,Information Technology,08/06/2021,205.57,,
IPGP,IPG Photonics,Information Technology,09/06/2021,203.2,,
IPGP,IPG Photonics,Information Technology,10/06/2021,205.21,,
IPGP,IPG Photonics,Information Technology,11/06/2021,203.6,,
IPGP,IPG Photonics,Information Technology,14/06/2021,206.85,,
IPGP,IPG Photonics,Information Technology,15/06/2021,207.07,,
IPGP,IPG Photonics,Information Technology,16/06/2021,205.72,,
IPGP,IPG Photonics,Information Technology,17/06/2021,209.09,,
IPGP,IPG Photonics,Information Technology,18/06/2021,203.44,,
IPGP,IPG Photonics,Information Technology,21/06/2021,204.41,,
IPGP,IPG Photonics,Information Technology,22/06/2021,203.41,,
IPGP,IPG Photonics,Information Technology,23/06/2021,206.46,,
IPGP,IPG Photonics,Information Technology,24/06/2021,210.75,,
IPGP,IPG Photonics,Information Technology,25/06/2021,210.98,,
IPGP,IPG Photonics,Information Technology,28/06/2021,212.72,,
IPGP,IPG Photonics,Information Technology,29/06/2021,213.77,,
IPGP,IPG Photonics,Information Technology,30/06/2021,210.77,,
GRMN,Garmin,Consumer Discretionary,02/01/2020,98.34,,
GRMN,Garmin,Consumer Discretionary,03/01/2020,97.71,,
GRMN,Garmin,Consumer Discretionary,06/01/2020,97.69,,
GRMN,Garmin,Consumer Discretionary,07/01/2020,97.54,,
GRMN,Garmin,Consumer Discretionary,08/01/2020,97,,
GRMN,Garmin,Consumer Discretionary,09/01/2020,97.4,,
GRMN,Garmin,Consumer Discretionary,10/01/2020,96.5,,
GRMN,Garmin,Consumer Discretionary,13/01/2020,97.59,,
GRMN,Garmin,Consumer Discretionary,14/01/2020,97.29,,
GRMN,Garmin,Consumer Discretionary,15/01/2020,97.19,,
GRMN,Garmin,Consumer Discretionary,16/01/2020,98.47,,
GRMN,Garmin,Consumer Discretionary,17/01/2020,99.04,,
GRMN,Garmin,Consumer Discretionary,21/01/2020,100.59,,
GRMN,Garmin,Consumer Discretionary,22/01/2020,100.22,,
GRMN,Garmin,Consumer Discretionary,23/01/2020,100.56,,
GRMN,Garmin,Consumer Discretionary,24/01/2020,99.59,,
GRMN,Garmin,Consumer Discretionary,27/01/2020,98.43,,
GRMN,Garmin,Consumer Discretionary,28/01/2020,101.92,,
GRMN,Garmin,Consumer Discretionary,29/01/2020,100.53,,
GRMN,Garmin,Consumer Discretionary,30/01/2020,99.32,,
GRMN,Garmin,Consumer Discretionary,31/01/2020,96.95,,
GRMN,Garmin,Consumer Discretionary,03/02/2020,98.12,,
GRMN,Garmin,Consumer Discretionary,04/02/2020,98.85,,
GRMN,Garmin,Consumer Discretionary,05/02/2020,98.04,,
GRMN,Garmin,Consumer Discretionary,06/02/2020,97.85,,
GRMN,Garmin,Consumer Discretionary,07/02/2020,96.2,,
GRMN,Garmin,Consumer Discretionary,10/02/2020,97.71,,
GRMN,Garmin,Consumer Discretionary,11/02/2020,98.04,,
GRMN,Garmin,Consumer Discretionary,12/02/2020,97.81,,
GRMN,Garmin,Consumer Discretionary,13/02/2020,98.3,,
GRMN,Garmin,Consumer Discretionary,14/02/2020,98.18,,
GRMN,Garmin,Consumer Discretionary,18/02/2020,97.12,,
GRMN,Garmin,Consumer Discretionary,19/02/2020,103.67,,
GRMN,Garmin,Consumer Discretionary,20/02/2020,99.81,,
GRMN,Garmin,Consumer Discretionary,21/02/2020,96.58,,
GRMN,Garmin,Consumer Discretionary,24/02/2020,95.36,,
GRMN,Garmin,Consumer Discretionary,25/02/2020,92,,
GRMN,Garmin,Consumer Discretionary,26/02/2020,90.38,,
GRMN,Garmin,Consumer Discretionary,27/02/2020,89.28,,
GRMN,Garmin,Consumer Discretionary,28/02/2020,88.39,,
GRMN,Garmin,Consumer Discretionary,02/03/2020,93.47,,
GRMN,Garmin,Consumer Discretionary,03/03/2020,90.07,,
GRMN,Garmin,Consumer Discretionary,04/03/2020,93.41,,
GRMN,Garmin,Consumer Discretionary,05/03/2020,89.38,,
GRMN,Garmin,Consumer Discretionary,06/03/2020,87.52,,
GRMN,Garmin,Consumer Discretionary,09/03/2020,81.16,,
GRMN,Garmin,Consumer Discretionary,10/03/2020,84.42,,
GRMN,Garmin,Consumer Discretionary,11/03/2020,80.51,,
GRMN,Garmin,Consumer Discretionary,12/03/2020,72.88,,
GRMN,Garmin,Consumer Discretionary,13/03/2020,77.34,,
GRMN,Garmin,Consumer Discretionary,16/03/2020,70.85,,
GRMN,Garmin,Consumer Discretionary,17/03/2020,73.93,,
GRMN,Garmin,Consumer Discretionary,18/03/2020,71.71,,
GRMN,Garmin,Consumer Discretionary,19/03/2020,70.11,,
GRMN,Garmin,Consumer Discretionary,20/03/2020,66.03,,
GRMN,Garmin,Consumer Discretionary,23/03/2020,63.63,,
GRMN,Garmin,Consumer Discretionary,24/03/2020,70.37,,
GRMN,Garmin,Consumer Discretionary,25/03/2020,71.71,,
GRMN,Garmin,Consumer Discretionary,26/03/2020,74.23,,
GRMN,Garmin,Consumer Discretionary,27/03/2020,73.53,,
GRMN,Garmin,Consumer Discretionary,30/03/2020,76.69,,
GRMN,Garmin,Consumer Discretionary,31/03/2020,74.96,,
GRMN,Garmin,Consumer Discretionary,01/04/2020,71.41,,
GRMN,Garmin,Consumer Discretionary,02/04/2020,73.46,,
GRMN,Garmin,Consumer Discretionary,03/04/2020,71.56,,
GRMN,Garmin,Consumer Discretionary,06/04/2020,75.44,,
GRMN,Garmin,Consumer Discretionary,07/04/2020,74.23,,
GRMN,Garmin,Consumer Discretionary,08/04/2020,77.36,,
GRMN,Garmin,Consumer Discretionary,09/04/2020,78.65,,
GRMN,Garmin,Consumer Discretionary,13/04/2020,77.82,,
GRMN,Garmin,Consumer Discretionary,14/04/2020,81.99,,
GRMN,Garmin,Consumer Discretionary,15/04/2020,77.93,,
GRMN,Garmin,Consumer Discretionary,16/04/2020,78.66,,
GRMN,Garmin,Consumer Discretionary,17/04/2020,82.11,,
GRMN,Garmin,Consumer Discretionary,20/04/2020,80.05,,
GRMN,Garmin,Consumer Discretionary,21/04/2020,78.04,,
GRMN,Garmin,Consumer Discretionary,22/04/2020,78.96,,
GRMN,Garmin,Consumer Discretionary,23/04/2020,79.3,,
GRMN,Garmin,Consumer Discretionary,24/04/2020,78.92,,
GRMN,Garmin,Consumer Discretionary,27/04/2020,80.74,,
GRMN,Garmin,Consumer Discretionary,28/04/2020,83.4,,
GRMN,Garmin,Consumer Discretionary,29/04/2020,82.91,,
GRMN,Garmin,Consumer Discretionary,30/04/2020,81.16,,
GRMN,Garmin,Consumer Discretionary,01/05/2020,79.81,,
GRMN,Garmin,Consumer Discretionary,04/05/2020,79.72,,
GRMN,Garmin,Consumer Discretionary,05/05/2020,80.76,,
GRMN,Garmin,Consumer Discretionary,06/05/2020,78.73,,
GRMN,Garmin,Consumer Discretionary,07/05/2020,78.04,,
GRMN,Garmin,Consumer Discretionary,08/05/2020,81.34,,
GRMN,Garmin,Consumer Discretionary,11/05/2020,80.83,,
GRMN,Garmin,Consumer Discretionary,12/05/2020,79.42,,
GRMN,Garmin,Consumer Discretionary,13/05/2020,78.17,,
GRMN,Garmin,Consumer Discretionary,14/05/2020,77.3,,
GRMN,Garmin,Consumer Discretionary,15/05/2020,78.03,,
GRMN,Garmin,Consumer Discretionary,18/05/2020,81.89,,
GRMN,Garmin,Consumer Discretionary,19/05/2020,82.05,,
GRMN,Garmin,Consumer Discretionary,20/05/2020,83.87,,
GRMN,Garmin,Consumer Discretionary,21/05/2020,84.2,,
GRMN,Garmin,Consumer Discretionary,22/05/2020,83.885,,
GRMN,Garmin,Consumer Discretionary,26/05/2020,86.63,,
GRMN,Garmin,Consumer Discretionary,27/05/2020,88.13,,
GRMN,Garmin,Consumer Discretionary,28/05/2020,90.91,,
GRMN,Garmin,Consumer Discretionary,29/05/2020,90.17,,
GRMN,Garmin,Consumer Discretionary,01/06/2020,90.54,,
GRMN,Garmin,Consumer Discretionary,02/06/2020,92.44,,
GRMN,Garmin,Consumer Discretionary,03/06/2020,95.72,,
GRMN,Garmin,Consumer Discretionary,04/06/2020,93.27,,
GRMN,Garmin,Consumer Discretionary,05/06/2020,96.53,,
GRMN,Garmin,Consumer Discretionary,08/06/2020,99.3,,
GRMN,Garmin,Consumer Discretionary,09/06/2020,98.13,,
GRMN,Garmin,Consumer Discretionary,10/06/2020,96.94,,
GRMN,Garmin,Consumer Discretionary,11/06/2020,91.42,,
GRMN,Garmin,Consumer Discretionary,12/06/2020,91.67,,
GRMN,Garmin,Consumer Discretionary,15/06/2020,93.57,,
GRMN,Garmin,Consumer Discretionary,16/06/2020,95.07,,
GRMN,Garmin,Consumer Discretionary,17/06/2020,95.97,,
GRMN,Garmin,Consumer Discretionary,18/06/2020,95.18,,
GRMN,Garmin,Consumer Discretionary,19/06/2020,98.34,,
GRMN,Garmin,Consumer Discretionary,22/06/2020,97.525,,
GRMN,Garmin,Consumer Discretionary,23/06/2020,97.73,,
GRMN,Garmin,Consumer Discretionary,24/06/2020,95.29,,
GRMN,Garmin,Consumer Discretionary,25/06/2020,96.23,,
GRMN,Garmin,Consumer Discretionary,26/06/2020,94.86,,
GRMN,Garmin,Consumer Discretionary,29/06/2020,96.15,,
GRMN,Garmin,Consumer Discretionary,30/06/2020,97.5,,
GRMN,Garmin,Consumer Discretionary,01/07/2020,97.13,,
GRMN,Garmin,Consumer Discretionary,02/07/2020,97.53,,
GRMN,Garmin,Consumer Discretionary,06/07/2020,99.08,,
GRMN,Garmin,Consumer Discretionary,07/07/2020,98.72,,
GRMN,Garmin,Consumer Discretionary,08/07/2020,98.18,,
GRMN,Garmin,Consumer Discretionary,09/07/2020,96.92,,
GRMN,Garmin,Consumer Discretionary,10/07/2020,97.09,,
